,network density-1,network density-50,network density-100,network density-250
2016-02-14,0.0031446540880503146,0.0031446540880503146,0.0031446540880503146,0.0031446540880503146
2016-02-15,0.0031446540880503146,0.0031446540880503146,0.0031446540880503146,0.0031446540880503146
2016-02-16,0.0034940600978336828,0.0034940600978336828,0.0034940600978336828,0.0034940600978336828
2016-02-17,0.003843466107617051,0.003843466107617051,0.003843466107617051,0.003843466107617051
2016-02-18,0.003843466107617051,0.003843466107617051,0.003843466107617051,0.003843466107617051
2016-02-19,0.003843466107617051,0.003843466107617051,0.003843466107617051,0.003843466107617051
2016-02-20,0.003843466107617051,0.003843466107617051,0.003843466107617051,0.003843466107617051
2016-02-21,0.003843466107617051,0.003843466107617051,0.003843466107617051,0.003843466107617051
2016-02-22,0.003843466107617051,0.003843466107617051,0.003843466107617051,0.003843466107617051
2016-02-23,0.003843466107617051,0.003843466107617051,0.003843466107617051,0.003843466107617051
2016-02-24,0.003843466107617051,0.003843466107617051,0.003843466107617051,0.003843466107617051
2016-02-25,0.0041928721174004195,0.0041928721174004195,0.0041928721174004195,0.0041928721174004195
2016-02-26,0.0041928721174004195,0.0041928721174004195,0.0041928721174004195,0.0041928721174004195
2016-02-27,0.004891684136967156,0.004891684136967156,0.004891684136967156,0.004891684136967156
2016-02-28,0.004891684136967156,0.004891684136967156,0.004891684136967156,0.004891684136967156
2016-02-29,0.004891684136967156,0.004891684136967156,0.004891684136967156,0.004891684136967156
2016-03-01,0.004891684136967156,0.004891684136967156,0.004891684136967156,0.004891684136967156
2016-03-02,0.005241090146750524,0.005241090146750524,0.005241090146750524,0.005241090146750524
2016-03-03,0.005241090146750524,0.005241090146750524,0.005241090146750524,0.005241090146750524
2016-03-04,0.005590496156533892,0.005590496156533892,0.005590496156533892,0.005590496156533892
2016-03-05,0.005590496156533892,0.005590496156533892,0.005590496156533892,0.005590496156533892
2016-03-06,0.005590496156533892,0.005590496156533892,0.005590496156533892,0.005590496156533892
2016-03-07,0.005590496156533892,0.005590496156533892,0.005590496156533892,0.005590496156533892
2016-03-08,0.005590496156533892,0.005590496156533892,0.005590496156533892,0.005590496156533892
2016-03-09,0.005939902166317261,0.005939902166317261,0.005939902166317261,0.005939902166317261
2016-03-10,0.005939902166317261,0.005939902166317261,0.005939902166317261,0.005939902166317261
2016-03-11,0.006638714185883997,0.006638714185883997,0.006638714185883997,0.006638714185883997
2016-03-12,0.0069881201956673656,0.0069881201956673656,0.0069881201956673656,0.0069881201956673656
2016-03-13,0.0069881201956673656,0.0069881201956673656,0.0069881201956673656,0.0069881201956673656
2016-03-14,0.0069881201956673656,0.0069881201956673656,0.0069881201956673656,0.0069881201956673656
2016-03-15,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943
2016-03-16,0.010831586303284416,0.010831586303284416,0.010831586303284416,0.010831586303284416
2016-03-17,0.011530398322851153,0.011530398322851153,0.011530398322851153,0.011530398322851153
2016-03-18,0.011180992313067784,0.011879804332634521,0.011879804332634521,0.011879804332634521
2016-03-19,0.010831586303284416,0.011879804332634521,0.011879804332634521,0.011879804332634521
2016-03-20,0.010831586303284416,0.011879804332634521,0.011879804332634521,0.011879804332634521
2016-03-21,0.010831586303284416,0.011879804332634521,0.011879804332634521,0.011879804332634521
2016-03-22,0.011180992313067784,0.01222921034241789,0.01222921034241789,0.01222921034241789
2016-03-23,0.011530398322851153,0.012578616352201259,0.012578616352201259,0.012578616352201259
2016-03-24,0.011879804332634521,0.012928022361984625,0.012928022361984625,0.012928022361984625
2016-03-25,0.011879804332634521,0.012928022361984625,0.012928022361984625,0.012928022361984625
2016-03-26,0.011879804332634521,0.012928022361984625,0.012928022361984625,0.012928022361984625
2016-03-27,0.011879804332634521,0.012928022361984625,0.012928022361984625,0.012928022361984625
2016-03-28,0.011879804332634521,0.012928022361984625,0.012928022361984625,0.012928022361984625
2016-03-29,0.011879804332634521,0.012928022361984625,0.012928022361984625,0.012928022361984625
2016-03-30,0.011879804332634521,0.012928022361984625,0.012928022361984625,0.012928022361984625
2016-03-31,0.01222921034241789,0.013277428371767994,0.013277428371767994,0.013277428371767994
2016-04-01,0.013277428371767994,0.0143256464011181,0.0143256464011181,0.0143256464011181
2016-04-02,0.027253668763102725,0.027603074772886094,0.027603074772886094,0.027603074772886094
2016-04-03,0.026904262753319357,0.027603074772886094,0.027603074772886094,0.027603074772886094
2016-04-04,0.026904262753319357,0.027603074772886094,0.027603074772886094,0.027603074772886094
2016-04-05,0.031097134870719776,0.03179594689028651,0.03179594689028651,0.03179594689028651
2016-04-06,0.033193570929419984,0.03424178895877009,0.03424178895877009,0.03424178895877009
2016-04-07,0.03424178895877009,0.03738644304682041,0.03738644304682041,0.03738644304682041
2016-04-08,0.03563941299790356,0.04018169112508735,0.04018169112508735,0.04018169112508735
2016-04-09,0.038085255066387144,0.04227812718378756,0.04227812718378756,0.04227812718378756
2016-04-10,0.03738644304682041,0.04227812718378756,0.04227812718378756,0.04227812718378756
2016-04-11,0.03738644304682041,0.04227812718378756,0.04227812718378756,0.04227812718378756
2016-04-12,0.041928721174004195,0.04682040531097135,0.04682040531097135,0.04682040531097135
2016-04-13,0.04472396925227114,0.04996505939902166,0.04996505939902166,0.04996505939902166
2016-04-14,0.04472396925227114,0.051362683438155136,0.051362683438155136,0.051362683438155136
2016-04-15,0.04157931516422082,0.052061495457721874,0.052061495457721874,0.052061495457721874
2016-04-16,0.04612159329140461,0.05625436757512229,0.05625436757512229,0.05625436757512229
2016-04-17,0.04332634521313766,0.05625436757512229,0.05625436757512229,0.05625436757512229
2016-04-18,0.04332634521313766,0.05625436757512229,0.05625436757512229,0.05625436757512229
2016-04-19,0.0517120894479385,0.059748427672955975,0.059748427672955975,0.059748427672955975
2016-04-20,0.05276030747728861,0.06079664570230608,0.06079664570230608,0.06079664570230608
2016-04-21,0.0517120894479385,0.06114605171208945,0.06114605171208945,0.06114605171208945
2016-04-22,0.05520614954577219,0.0639412997903564,0.0639412997903564,0.0639412997903564
2016-04-23,0.05695317959468903,0.0660377358490566,0.0660377358490566,0.0660377358490566
2016-04-24,0.055904961565338925,0.0660377358490566,0.0660377358490566,0.0660377358490566
2016-04-25,0.055904961565338925,0.0660377358490566,0.0660377358490566,0.0660377358490566
2016-04-26,0.0573025856044724,0.06708595387840671,0.06708595387840671,0.06708595387840671
2016-04-27,0.055904961565338925,0.06778476589797344,0.06778476589797344,0.06778476589797344
2016-04-28,0.057651991614255764,0.06918238993710692,0.06918238993710692,0.06918238993710692
2016-04-29,0.0593990216631726,0.07197763801537387,0.07197763801537387,0.07197763801537387
2016-04-30,0.06009783368273934,0.07337526205450734,0.07337526205450734,0.07337526205450734
2016-05-01,0.05904961565338924,0.07337526205450734,0.07337526205450734,0.07337526205450734
2016-05-02,0.05904961565338924,0.07337526205450734,0.07337526205450734,0.07337526205450734
2016-05-03,0.0593990216631726,0.0737246680642907,0.0737246680642907,0.0737246680642907
2016-05-04,0.06184486373165619,0.07686932215234102,0.07686932215234102,0.07686932215234102
2016-05-05,0.06533892382948987,0.07861635220125786,0.07861635220125786,0.07861635220125786
2016-05-06,0.06568832983927324,0.07966457023060797,0.07966457023060797,0.07966457023060797
2016-05-07,0.06778476589797344,0.08071278825995808,0.08106219426974144,0.08106219426974144
2016-05-08,0.06464011180992313,0.08071278825995808,0.08106219426974144,0.08106219426974144
2016-05-09,0.06464011180992313,0.08071278825995808,0.08106219426974144,0.08106219426974144
2016-05-10,0.06743535988819008,0.08245981830887492,0.08280922431865828,0.08280922431865828
2016-05-11,0.06708595387840671,0.08420684835779176,0.08420684835779176,0.08420684835779176
2016-05-12,0.06883298392732355,0.08525506638714186,0.08525506638714186,0.08525506638714186
2016-05-13,0.07092941998602376,0.0880503144654088,0.0880503144654088,0.0880503144654088
2016-05-14,0.07127882599580712,0.08979734451432565,0.08979734451432565,0.08979734451432565
2016-05-15,0.06918238993710692,0.08979734451432565,0.08979734451432565,0.08979734451432565
2016-05-16,0.06778476589797344,0.08979734451432565,0.08979734451432565,0.08979734451432565
2016-05-17,0.06918238993710692,0.09014675052410902,0.09014675052410902,0.09014675052410902
2016-05-18,0.0660377358490566,0.09119496855345911,0.09119496855345911,0.09119496855345911
2016-05-19,0.0660377358490566,0.09154437456324249,0.09154437456324249,0.09154437456324249
2016-05-20,0.06778476589797344,0.09433962264150944,0.09433962264150944,0.09433962264150944
2016-05-21,0.06813417190775681,0.09503843466107617,0.09503843466107617,0.09503843466107617
2016-05-22,0.061495457721872815,0.0946890286512928,0.09503843466107617,0.09503843466107617
2016-05-23,0.06114605171208945,0.0946890286512928,0.09503843466107617,0.09503843466107617
2016-05-24,0.07232704402515723,0.0992313067784766,0.09958071278825996,0.09958071278825996
2016-05-25,0.0737246680642907,0.10062893081761007,0.1013277428371768,0.1013277428371768
2016-05-26,0.07686932215234102,0.10272536687631027,0.103424178895877,0.103424178895877
2016-05-27,0.07617051013277429,0.10482180293501048,0.10587002096436059,0.10587002096436059
2016-05-28,0.07686932215234102,0.10621942697414395,0.10761705101327743,0.10761705101327743
2016-05-29,0.07512229210342418,0.10621942697414395,0.10761705101327743,0.10761705101327743
2016-05-30,0.07442348008385745,0.10621942697414395,0.10761705101327743,0.10761705101327743
2016-05-31,0.07756813417190776,0.10796645702306079,0.10936408106219427,0.10936408106219427
2016-06-01,0.08350803633822501,0.1111111111111111,0.11250873515024458,0.11250873515024458
2016-06-02,0.08665269042627533,0.11600279524807827,0.11774982529699511,0.11774982529699511
2016-06-03,0.08630328441649196,0.116701607267645,0.11844863731656184,0.11844863731656184
2016-06-04,0.08770090845562543,0.1187980433263452,0.12054507337526206,0.12054507337526206
2016-06-05,0.08630328441649196,0.11844863731656184,0.12054507337526206,0.12054507337526206
2016-06-06,0.08280922431865828,0.11844863731656184,0.12054507337526206,0.12054507337526206
2016-06-07,0.08455625436757512,0.11914744933612859,0.12124388539482879,0.12124388539482879
2016-06-08,0.08735150244584207,0.12019566736547868,0.1222921034241789,0.1222921034241789
2016-06-09,0.08770090845562543,0.12089447938504543,0.123340321453529,0.123340321453529
2016-06-10,0.08909853249475891,0.12159329140461216,0.12508735150244585,0.12508735150244585
2016-06-11,0.0870020964360587,0.12194269741439553,0.1254367575122292,0.1254367575122292
2016-06-12,0.08560447239692523,0.12194269741439553,0.1254367575122292,0.1254367575122292
2016-06-13,0.08245981830887492,0.12194269741439553,0.1254367575122292,0.1254367575122292
2016-06-14,0.08455625436757512,0.12299091544374563,0.1264849755415793,0.1264849755415793
2016-06-15,0.0880503144654088,0.12264150943396226,0.12753319357092943,0.12753319357092943
2016-06-16,0.08839972047519218,0.12403913347309574,0.12928022361984626,0.12928022361984626
2016-06-17,0.09084556254367575,0.12473794549266247,0.13067784765897975,0.13067784765897975
2016-06-18,0.09399021663172606,0.12613556953179594,0.13172606568832984,0.13172606568832984
2016-06-19,0.09259259259259259,0.12578616352201258,0.13172606568832984,0.13172606568832984
2016-06-20,0.08909853249475891,0.12578616352201258,0.13172606568832984,0.13172606568832984
2016-06-21,0.09224318658280922,0.1264849755415793,0.13242487770789657,0.13242487770789657
2016-06-22,0.09433962264150944,0.12718378756114604,0.1331236897274633,0.1331236897274633
2016-06-23,0.0946890286512928,0.1278825995807128,0.1345213137665968,0.1345213137665968
2016-06-24,0.09224318658280922,0.12823200559049616,0.13522012578616352,0.13522012578616352
2016-06-25,0.09294199860237597,0.12962962962962962,0.136617749825297,0.136617749825297
2016-06-26,0.09189378057302586,0.12858141160027953,0.136617749825297,0.136617749825297
2016-06-27,0.0880503144654088,0.12858141160027953,0.136617749825297,0.136617749825297
2016-06-28,0.09014675052410902,0.129979035639413,0.1376659678546471,0.1376659678546471
2016-06-29,0.09119496855345911,0.1310272536687631,0.13941299790356393,0.13941299790356393
2016-06-30,0.08979734451432565,0.1320754716981132,0.14081062194269742,0.14081062194269742
2016-07-01,0.09224318658280922,0.1331236897274633,0.14255765199161424,0.14255765199161424
2016-07-02,0.09853249475890985,0.13696715583508037,0.14709993011879804,0.14709993011879804
2016-07-03,0.0946890286512928,0.13696715583508037,0.14709993011879804,0.14709993011879804
2016-07-04,0.09399021663172606,0.13696715583508037,0.14709993011879804,0.14709993011879804
2016-07-05,0.09818308874912648,0.1387141858839972,0.14814814814814814,0.14814814814814814
2016-07-06,0.09853249475890985,0.13976240391334732,0.14954577218728163,0.14954577218728163
2016-07-07,0.09818308874912648,0.13906359189378056,0.15059399021663172,0.15059399021663172
2016-07-08,0.09888190076869321,0.14116002795248078,0.15338923829489867,0.15338923829489867
2016-07-09,0.09783368273934312,0.143256464011181,0.15478686233403213,0.15478686233403213
2016-07-10,0.09748427672955975,0.14290705800139764,0.15478686233403213,0.15478686233403213
2016-07-11,0.09643605870020965,0.14290705800139764,0.15443745632424877,0.15478686233403213
2016-07-12,0.1013277428371768,0.14465408805031446,0.15618448637316562,0.15653389238294899
2016-07-13,0.09748427672955975,0.1443046820405311,0.15653389238294899,0.15688329839273235
2016-07-14,0.09783368273934312,0.143256464011181,0.15653389238294899,0.15723270440251572
2016-07-15,0.09748427672955975,0.14255765199161424,0.15653389238294899,0.15723270440251572
2016-07-16,0.09888190076869321,0.143256464011181,0.15723270440251572,0.15828092243186584
2016-07-17,0.09608665269042628,0.143256464011181,0.15688329839273235,0.15828092243186584
2016-07-18,0.09538784067085954,0.143256464011181,0.15688329839273235,0.15828092243186584
2016-07-19,0.09818308874912648,0.14395527603074773,0.15758211041229908,0.15897973445143257
2016-07-20,0.09993011879804332,0.1443046820405311,0.15932914046121593,0.1607267645003494
2016-07-21,0.09958071278825996,0.14465408805031446,0.16037735849056603,0.16142557651991615
2016-07-22,0.09888190076869321,0.14360587002096437,0.16002795248078266,0.16142557651991615
2016-07-23,0.0992313067784766,0.143256464011181,0.16037735849056603,0.16177498252969952
2016-07-24,0.09608665269042628,0.14255765199161424,0.16037735849056603,0.16177498252969952
2016-07-25,0.09538784067085954,0.14255765199161424,0.16037735849056603,0.16177498252969952
2016-07-26,0.10167714884696016,0.14360587002096437,0.1610761705101328,0.16247379454926625
2016-07-27,0.10272536687631027,0.14360587002096437,0.16212438853948288,0.16352201257861634
2016-07-28,0.1069182389937107,0.14500349406009783,0.1638714185883997,0.1652690426275332
2016-07-29,0.10656883298392732,0.14605171208944795,0.16491963661774983,0.1663172606568833
2016-07-30,0.1090146750524109,0.14675052410901468,0.16561844863731656,0.16701607267645002
2016-07-31,0.10656883298392732,0.14675052410901468,0.16561844863731656,0.16701607267645002
2016-08-01,0.10587002096436059,0.14675052410901468,0.16561844863731656,0.16701607267645002
2016-08-02,0.11006289308176101,0.1474493361285814,0.16596785464709993,0.16736547868623342
2016-08-03,0.10587002096436059,0.14640111809923131,0.1663172606568833,0.16771488469601678
2016-08-04,0.10552061495457722,0.14675052410901468,0.1652690426275332,0.16806429070580015
2016-08-05,0.10482180293501048,0.1474493361285814,0.16596785464709993,0.16876310272536688
2016-08-06,0.10447239692522711,0.14709993011879804,0.1652690426275332,0.16876310272536688
2016-08-07,0.103424178895877,0.14709993011879804,0.1652690426275332,0.16876310272536688
2016-08-08,0.10272536687631027,0.14709993011879804,0.16491963661774983,0.16876310272536688
2016-08-09,0.10587002096436059,0.14814814814814814,0.16596785464709993,0.16981132075471697
2016-08-10,0.10447239692522711,0.14814814814814814,0.1663172606568833,0.17016072676450034
2016-08-11,0.10517120894479386,0.1484975541579315,0.16701607267645002,0.1708595387840671
2016-08-12,0.10656883298392732,0.1484975541579315,0.16701607267645002,0.17155835080363382
2016-08-13,0.10726764500349406,0.1484975541579315,0.16666666666666666,0.17155835080363382
2016-08-14,0.10517120894479386,0.14814814814814814,0.1663172606568833,0.17155835080363382
2016-08-15,0.10447239692522711,0.14709993011879804,0.1652690426275332,0.17155835080363382
2016-08-16,0.1069182389937107,0.14709993011879804,0.1652690426275332,0.17155835080363382
2016-08-17,0.10587002096436059,0.14500349406009783,0.1652690426275332,0.17155835080363382
2016-08-18,0.10482180293501048,0.14500349406009783,0.16491963661774983,0.17155835080363382
2016-08-19,0.103424178895877,0.1443046820405311,0.1652690426275332,0.1719077568134172
2016-08-20,0.10272536687631027,0.14360587002096437,0.1652690426275332,0.1719077568134172
2016-08-21,0.10062893081761007,0.14220824598183088,0.16457023060796647,0.1719077568134172
2016-08-22,0.09993011879804332,0.14220824598183088,0.16457023060796647,0.1719077568134172
2016-08-23,0.10272536687631027,0.14255765199161424,0.16491963661774983,0.17225716282320055
2016-08-24,0.103424178895877,0.1418588399720475,0.16491963661774983,0.17225716282320055
2016-08-25,0.10412299091544375,0.14081062194269742,0.16491963661774983,0.17260656883298392
2016-08-26,0.1069182389937107,0.14150943396226415,0.1642208245981831,0.17330538085255065
2016-08-27,0.10761705101327743,0.14116002795248078,0.1642208245981831,0.17365478686233404
2016-08-28,0.10517120894479386,0.14081062194269742,0.1642208245981831,0.17365478686233404
2016-08-29,0.10447239692522711,0.14081062194269742,0.1638714185883997,0.17365478686233404
2016-08-30,0.10656883298392732,0.14116002795248078,0.1642208245981831,0.1740041928721174
2016-08-31,0.10587002096436059,0.13976240391334732,0.16457023060796647,0.1740041928721174
2016-09-01,0.1069182389937107,0.13976240391334732,0.16457023060796647,0.17435359888190077
2016-09-02,0.10726764500349406,0.13906359189378056,0.1638714185883997,0.17435359888190077
2016-09-03,0.10831586303284417,0.13941299790356393,0.1638714185883997,0.17470300489168414
2016-09-04,0.10656883298392732,0.13941299790356393,0.16317260656883298,0.17470300489168414
2016-09-05,0.10587002096436059,0.13941299790356393,0.16317260656883298,0.17470300489168414
2016-09-06,0.10831586303284417,0.14046121593291405,0.1638714185883997,0.17540181691125087
2016-09-07,0.10621942697414395,0.13976240391334732,0.1638714185883997,0.17540181691125087
2016-09-08,0.10552061495457722,0.13976240391334732,0.16352201257861634,0.1761006289308176
2016-09-09,0.10307477288609364,0.13976240391334732,0.16352201257861634,0.17679944095038436
2016-09-10,0.10307477288609364,0.13976240391334732,0.1628232005590496,0.17679944095038436
2016-09-11,0.10272536687631027,0.13941299790356393,0.16247379454926625,0.17679944095038436
2016-09-12,0.10202655485674354,0.13941299790356393,0.16177498252969952,0.17679944095038436
2016-09-13,0.103424178895877,0.13976240391334732,0.16177498252969952,0.17679944095038436
2016-09-14,0.10482180293501048,0.14046121593291405,0.16212438853948288,0.17714884696016772
2016-09-15,0.10447239692522711,0.14046121593291405,0.16177498252969952,0.17714884696016772
2016-09-16,0.10552061495457722,0.13906359189378056,0.16177498252969952,0.17714884696016772
2016-09-17,0.10656883298392732,0.13976240391334732,0.16247379454926625,0.17784765897973445
2016-09-18,0.10482180293501048,0.1387141858839972,0.16212438853948288,0.17784765897973445
2016-09-19,0.10412299091544375,0.1387141858839972,0.16212438853948288,0.17784765897973445
2016-09-20,0.10621942697414395,0.13941299790356393,0.16247379454926625,0.17819706498951782
2016-09-21,0.10552061495457722,0.1387141858839972,0.16317260656883298,0.17854647099930118
2016-09-22,0.10621942697414395,0.13836477987421383,0.1628232005590496,0.1792452830188679
2016-09-23,0.10482180293501048,0.13696715583508037,0.16212438853948288,0.1792452830188679
2016-09-24,0.10377358490566038,0.136617749825297,0.16212438853948288,0.1792452830188679
2016-09-25,0.10062893081761007,0.13626834381551362,0.1610761705101328,0.1792452830188679
2016-09-26,0.09993011879804332,0.13626834381551362,0.1610761705101328,0.1792452830188679
2016-09-27,0.10237596086652691,0.13696715583508037,0.16177498252969952,0.17994409503843467
2016-09-28,0.10202655485674354,0.136617749825297,0.16212438853948288,0.17994409503843467
2016-09-29,0.10482180293501048,0.1376659678546471,0.1628232005590496,0.18099231306778477
2016-09-30,0.103424178895877,0.13801537386443047,0.16352201257861634,0.1816911250873515
2016-10-01,0.10447239692522711,0.1376659678546471,0.16247379454926625,0.1816911250873515
2016-10-02,0.09888190076869321,0.13731656184486374,0.16212438853948288,0.1816911250873515
2016-10-03,0.09818308874912648,0.13731656184486374,0.16177498252969952,0.1816911250873515
2016-10-04,0.10167714884696016,0.13836477987421383,0.16142557651991615,0.18204053109713486
2016-10-05,0.10237596086652691,0.13801537386443047,0.16142557651991615,0.18204053109713486
2016-10-06,0.10027952480782669,0.13731656184486374,0.1596785464709993,0.18204053109713486
2016-10-07,0.10167714884696016,0.13801537386443047,0.16002795248078266,0.18238993710691823
2016-10-08,0.10167714884696016,0.13731656184486374,0.15897973445143257,0.18238993710691823
2016-10-09,0.09888190076869321,0.136617749825297,0.15828092243186584,0.18238993710691823
2016-10-10,0.09783368273934312,0.136617749825297,0.15688329839273235,0.18238993710691823
2016-10-11,0.10062893081761007,0.136617749825297,0.15688329839273235,0.18238993710691823
2016-10-12,0.10167714884696016,0.13696715583508037,0.15723270440251572,0.18273934311670162
2016-10-13,0.103424178895877,0.13626834381551362,0.15723270440251572,0.18343815513626835
2016-10-14,0.103424178895877,0.136617749825297,0.15688329839273235,0.18343815513626835
2016-10-15,0.10377358490566038,0.13731656184486374,0.15653389238294899,0.18343815513626835
2016-10-16,0.1013277428371768,0.136617749825297,0.15583508036338226,0.18343815513626835
2016-10-17,0.10027952480782669,0.136617749825297,0.1554856743535989,0.18343815513626835
2016-10-18,0.10412299091544375,0.13731656184486374,0.15583508036338226,0.18378756114605171
2016-10-19,0.10377358490566038,0.13626834381551362,0.15618448637316562,0.18413696715583508
2016-10-20,0.10202655485674354,0.136617749825297,0.15513626834381553,0.18413696715583508
2016-10-21,0.10447239692522711,0.13836477987421383,0.15583508036338226,0.1848357791754018
2016-10-22,0.10377358490566038,0.13836477987421383,0.1554856743535989,0.18553459119496854
2016-10-23,0.1013277428371768,0.1376659678546471,0.1554856743535989,0.18553459119496854
2016-10-24,0.10027952480782669,0.1376659678546471,0.1554856743535989,0.18553459119496854
2016-10-25,0.10412299091544375,0.13836477987421383,0.15618448637316562,0.18588399720475193
2016-10-26,0.10482180293501048,0.1387141858839972,0.15653389238294899,0.1862334032145353
2016-10-27,0.10761705101327743,0.1401118099231307,0.15688329839273235,0.18658280922431866
2016-10-28,0.10831586303284417,0.13906359189378056,0.15758211041229908,0.18763102725366876
2016-10-29,0.10831586303284417,0.13906359189378056,0.15688329839273235,0.18763102725366876
2016-10-30,0.10587002096436059,0.13906359189378056,0.15688329839273235,0.18763102725366876
2016-10-31,0.10482180293501048,0.13906359189378056,0.15653389238294899,0.18763102725366876
2016-11-01,0.10796645702306079,0.14046121593291405,0.15793151642208245,0.18902865129280225
2016-11-02,0.10482180293501048,0.14220824598183088,0.1586303284416492,0.1893780573025856
2016-11-03,0.10726764500349406,0.14290705800139764,0.15897973445143257,0.18972746331236898
2016-11-04,0.10587002096436059,0.14290705800139764,0.15897973445143257,0.18972746331236898
2016-11-05,0.103424178895877,0.143256464011181,0.15793151642208245,0.18972746331236898
2016-11-06,0.10027952480782669,0.143256464011181,0.15793151642208245,0.18972746331236898
2016-11-07,0.0992313067784766,0.143256464011181,0.15758211041229908,0.18972746331236898
2016-11-08,0.10307477288609364,0.14395527603074773,0.15828092243186584,0.1904262753319357
2016-11-09,0.10307477288609364,0.1443046820405311,0.1586303284416492,0.19077568134171907
2016-11-10,0.10237596086652691,0.14465408805031446,0.15793151642208245,0.1914744933612858
2016-11-11,0.10167714884696016,0.1443046820405311,0.15758211041229908,0.1914744933612858
2016-11-12,0.10202655485674354,0.14360587002096437,0.15653389238294899,0.1914744933612858
2016-11-13,0.10027952480782669,0.14255765199161424,0.15653389238294899,0.1914744933612858
2016-11-14,0.0992313067784766,0.14255765199161424,0.15618448637316562,0.1914744933612858
2016-11-15,0.10237596086652691,0.143256464011181,0.15653389238294899,0.1914744933612858
2016-11-16,0.10517120894479386,0.14360587002096437,0.15758211041229908,0.19217330538085256
2016-11-17,0.10621942697414395,0.1443046820405311,0.1586303284416492,0.19252271139063593
2016-11-18,0.10726764500349406,0.1443046820405311,0.1586303284416492,0.19252271139063593
2016-11-19,0.1090146750524109,0.1453529000698812,0.15932914046121593,0.19252271139063593
2016-11-20,0.10796645702306079,0.143256464011181,0.15932914046121593,0.19252271139063593
2016-11-21,0.1069182389937107,0.143256464011181,0.15932914046121593,0.19252271139063593
2016-11-22,0.10936408106219427,0.14395527603074773,0.16002795248078266,0.1928721174004193
2016-11-23,0.1111111111111111,0.14395527603074773,0.16002795248078266,0.1928721174004193
2016-11-24,0.1111111111111111,0.1443046820405311,0.16037735849056603,0.19322152341020266
