,jaccard index-1,jaccard index-50,jaccard index-100,jaccard index-250
2017-12-27,0.9715302491103203,0.7505422993492408,0.7864077669902912,0.6839762611275965
2017-12-28,0.9649122807017544,0.7571115973741794,0.7751937984496124,0.6839762611275965
2017-12-29,0.9759450171821306,0.7554585152838428,0.7756286266924565,0.6839762611275965
2017-12-30,0.9518900343642611,0.7648351648351648,0.769825918762089,0.6824925816023739
2017-12-31,0.9640287769784173,0.7615894039735099,0.7659574468085106,0.6760772659732541
2018-01-01,0.9925373134328358,0.7666666666666667,0.7616279069767442,0.6755952380952381
2018-01-02,1.0,0.7666666666666667,0.7645914396887159,0.6815476190476191
2018-01-03,0.9466192170818505,0.7676991150442478,0.7631067961165049,0.6805349182763745
2018-01-04,0.9653979238754326,0.7726269315673289,0.7650485436893204,0.6790490341753344
2018-01-05,0.9591836734693877,0.7692307692307693,0.7659574468085106,0.677037037037037
2018-01-06,0.962457337883959,0.7670329670329671,0.769825918762089,0.677037037037037
2018-01-07,0.993006993006993,0.7738359201773836,0.7655038759689923,0.677037037037037
2018-01-08,0.9929577464788732,0.7802690582959642,0.7577519379844961,0.677037037037037
2018-01-09,0.9657534246575342,0.7802690582959642,0.7577519379844961,0.677037037037037
2018-01-10,0.976271186440678,0.7825112107623319,0.7577519379844961,0.6755555555555556
2018-01-11,0.9632107023411371,0.7807606263982103,0.7548262548262549,0.6785185185185185
2018-01-12,0.9668874172185431,0.7807606263982103,0.7514450867052023,0.6805349182763745
2018-01-13,0.9735099337748344,0.7834821428571429,0.7519230769230769,0.6820208023774146
2018-01-14,0.9932885906040269,0.7892376681614349,0.750965250965251,0.6820208023774146
2018-01-15,0.9932432432432432,0.7927927927927928,0.7485493230174082,0.6815476190476191
2018-01-16,0.9767441860465116,0.7897091722595079,0.7442307692307693,0.677037037037037
2018-01-17,0.961038961038961,0.7834821428571429,0.7442307692307693,0.6785185185185185
2018-01-18,0.9869281045751634,0.7839643652561247,0.7461538461538462,0.68
2018-01-19,0.9741935483870968,0.7844444444444445,0.746641074856046,0.6789940828402367
2018-01-20,0.9805825242718447,0.78125,0.746641074856046,0.6775147928994083
2018-01-21,0.9934426229508196,0.7807606263982103,0.75,0.6780415430267063
2018-01-22,0.9900990099009901,0.7802690582959642,0.75,0.6795252225519288
2018-01-23,0.9803921568627451,0.7825112107623319,0.75,0.6795252225519288
2018-01-24,0.9741100323624595,0.7829977628635347,0.7485604606525912,0.6780415430267063
2018-01-25,0.9711538461538461,0.7790178571428571,0.7437858508604207,0.6785185185185185
2018-01-26,0.9840764331210191,0.7777777777777778,0.7442748091603053,0.6775147928994083
2018-01-27,0.9779179810725552,0.7807606263982103,0.7333333333333333,0.6755162241887905
2018-01-28,0.9746031746031746,0.7757847533632287,0.7394636015325671,0.6765140324963073
2018-01-29,0.990228013029316,0.7757847533632287,0.7428023032629558,0.6750369276218612
2018-01-30,0.9681528662420382,0.7745535714285714,0.744721689059501,0.6769911504424779
2018-01-31,0.9873817034700315,0.7706013363028953,0.7461538461538462,0.6755162241887905
2018-02-01,0.9749216300940439,0.7733333333333333,0.7485604606525912,0.6784660766961652
2018-02-02,0.9779179810725552,0.7777777777777778,0.7504798464491362,0.6784660766961652
2018-02-03,0.9688473520249221,0.7699115044247787,0.7461832061068703,0.6799410029498525
2018-02-04,0.987460815047022,0.7671840354767184,0.7452107279693486,0.6755162241887905
2018-02-05,0.9904761904761905,0.7688888888888888,0.7452107279693486,0.6735598227474151
2018-02-06,0.9873417721518988,0.7671840354767184,0.7437858508604207,0.6725925925925926
2018-02-07,0.9623824451410659,0.7654867256637168,0.7437858508604207,0.6715976331360947
2018-02-08,0.959375,0.7665198237885462,0.75,0.6715976331360947
2018-02-09,0.9811912225705329,0.7505518763796909,0.75,0.6701183431952663
2018-02-10,0.9657320872274143,0.754424778761062,0.7466666666666667,0.6725925925925926
2018-02-11,0.9810126582278481,0.7466666666666667,0.7447619047619047,0.6725925925925926
2018-02-12,0.9903225806451613,0.7494407158836689,0.7404580152671756,0.6725925925925926
2018-02-13,0.9808306709265175,0.7477678571428571,0.7390476190476191,0.6750741839762612
2018-02-14,0.9748427672955975,0.7505567928730512,0.7437858508604207,0.6750741839762612
2018-02-15,0.9842767295597484,0.7600896860986547,0.739961759082218,0.672106824925816
2018-02-16,0.9655172413793104,0.7640449438202247,0.7418738049713193,0.6741071428571429
2018-02-17,0.9809523809523809,0.7600896860986547,0.7437858508604207,0.6761194029850747
2018-02-18,0.987220447284345,0.7466367713004485,0.7519230769230769,0.6761194029850747
2018-02-19,0.9902912621359223,0.7438202247191011,0.7495183044315993,0.6791044776119403
2018-02-20,0.9870967741935484,0.742152466367713,0.7495183044315993,0.6811377245508982
2018-02-21,0.9904153354632588,0.7427293064876958,0.7475915221579962,0.6771300448430493
2018-02-22,0.9685534591194969,0.7483296213808464,0.744721689059501,0.6761194029850747
2018-02-23,0.9569230769230769,0.7400881057268722,0.7461832061068703,0.6741071428571429
2018-02-24,0.9815384615384616,0.7461368653421634,0.744721689059501,0.6741071428571429
2018-02-25,0.9875389408099688,0.7572383073496659,0.7408829174664108,0.6741071428571429
2018-02-26,0.9905362776025236,0.7527839643652561,0.7442307692307693,0.6741071428571429
2018-02-27,0.9721362229102167,0.7494456762749445,0.7475915221579962,0.6741071428571429
2018-02-28,0.963963963963964,0.7444933920704846,0.744721689059501,0.674591381872214
2018-03-01,0.9615384615384616,0.748898678414097,0.7413793103448276,0.6760772659732541
2018-03-02,0.9644970414201184,0.7533039647577092,0.7432950191570882,0.6780923994038748
2018-03-03,0.9821958456973294,0.751101321585903,0.7452107279693486,0.6780923994038748
2018-03-04,0.9910714285714286,0.7571743929359823,0.7504798464491362,0.676602086438152
2018-03-05,0.990990990990991,0.7566371681415929,0.7538461538461538,0.676602086438152
2018-03-06,0.9705882352941176,0.7533039647577092,0.7538461538461538,0.6751117734724292
2018-03-07,0.9796511627906976,0.7587719298245614,0.7543186180422264,0.6780923994038748
2018-03-08,0.9740634005763689,0.76431718061674,0.7523992322456814,0.6795827123695977
2018-03-09,0.9627507163323782,0.7714285714285715,0.7528735632183908,0.6795827123695977
2018-03-10,0.976878612716763,0.7680525164113785,0.7586206896551724,0.6810730253353204
2018-03-11,0.9883381924198251,0.7687224669603524,0.7528735632183908,0.682089552238806
2018-03-12,0.9882005899705014,0.7738359201773836,0.7490421455938697,0.6805970149253732
2018-03-13,0.9738372093023255,0.7721238938053098,0.7476099426386233,0.6831091180866966
2018-03-14,0.985632183908046,0.7682119205298014,0.7504798464491362,0.6846038863976084
2018-03-15,0.9716713881019831,0.7670329670329671,0.7528735632183908,0.6835820895522388
2018-03-16,0.9744318181818182,0.7770419426048565,0.7509578544061303,0.6876876876876877
2018-03-17,0.9828080229226361,0.7814569536423841,0.7495219885277247,0.6887218045112782
2018-03-18,0.9797687861271677,0.7814569536423841,0.7547892720306514,0.6897590361445783
2018-03-19,0.9852507374631269,0.7849223946784922,0.7523992322456814,0.6847662141779789
2018-03-20,0.9709302325581395,0.7797356828193832,0.7480916030534351,0.6842105263157895
2018-03-21,0.9884393063583815,0.7863436123348018,0.7476099426386233,0.6857142857142857
2018-03-22,0.9741379310344828,0.7789934354485777,0.75,0.6842105263157895
2018-03-23,0.9656160458452722,0.7794759825327511,0.7519083969465649,0.6852409638554217
2018-03-24,0.9626436781609196,0.7722342733188721,0.7495256166982922,0.6846846846846847
2018-03-25,0.9823529411764705,0.7700650759219089,0.7514231499051234,0.6867469879518072
2018-03-26,0.9850299401197605,0.7729257641921398,0.7490494296577946,0.6867469879518072
2018-03-27,0.9791666666666666,0.7695652173913043,0.7495256166982922,0.6897590361445783
2018-03-28,0.9823008849557522,0.7640692640692641,0.7481060606060606,0.6902255639097744
2018-03-29,0.9794117647058823,0.7673913043478261,0.75,0.6887218045112782
2018-03-30,0.9473684210526315,0.7722342733188721,0.7518939393939394,0.6897590361445783
2018-03-31,0.9574468085106383,0.7697368421052632,0.7419354838709677,0.6907993966817496
2018-04-01,0.9904761904761905,0.7758241758241758,0.7419354838709677,0.6923076923076923
2018-04-02,0.9839743589743589,0.7765486725663717,0.7362428842504743,0.6933534743202417
2018-04-03,1.0,0.7765486725663717,0.7376425855513308,0.6933534743202417
2018-04-04,0.9475308641975309,0.7748344370860927,0.7343453510436433,0.7009063444108762
2018-04-05,0.9726443768996961,0.7758241758241758,0.7381404174573055,0.702416918429003
2018-04-06,0.960960960960961,0.7763157894736842,0.7367424242424242,0.7013574660633484
2018-04-07,0.9728915662650602,0.7751091703056768,0.7428571428571429,0.7039274924471299
2018-04-08,0.981651376146789,0.7785087719298246,0.7409523809523809,0.7049924357034796
2018-04-09,0.9844236760124611,0.775330396475771,0.7380497131931166,0.7034795763993948
2018-04-10,0.9604863221884499,0.7702407002188184,0.7333333333333333,0.7013574660633484
2018-04-11,0.9642857142857143,0.7751091703056768,0.7262357414448669,0.7043740573152338
2018-04-12,0.9849397590361446,0.7751091703056768,0.7262357414448669,0.702865761689291
2018-04-13,0.975975975975976,0.7809110629067245,0.725897920604915,0.7058823529411765
2018-04-14,0.9761904761904762,0.7947598253275109,0.722117202268431,0.7058823529411765
2018-04-15,0.9880239520958084,0.7921225382932167,0.7272727272727273,0.702865761689291
2018-04-16,0.9848484848484849,0.7921225382932167,0.7305502846299811,0.702865761689291
2018-04-17,0.9789156626506024,0.7921225382932167,0.732824427480916,0.7049924357034796
2018-04-18,0.984984984984985,0.7964989059080962,0.7365384615384616,0.7034795763993948
2018-04-19,0.9819277108433735,0.8065934065934066,0.7326923076923076,0.7034795763993948
2018-04-20,0.9790419161676647,0.8070175438596491,0.7346153846153847,0.7034795763993948
2018-04-21,0.9821958456973294,0.8197802197802198,0.7346153846153847,0.7034795763993948
2018-04-22,0.9940476190476191,0.8193832599118943,0.7360308285163777,0.7045454545454546
2018-04-23,0.9880239520958084,0.8193832599118943,0.7379576107899807,0.7051671732522796
2018-04-24,0.9792284866468842,0.8175824175824176,0.7393822393822393,0.7047184170471842
2018-04-25,0.9765395894428153,0.8140043763676149,0.7326923076923076,0.7036474164133738
2018-04-26,0.9824046920821115,0.8165938864628821,0.7337164750957854,0.7015151515151515
2018-04-27,0.9824561403508771,0.8104575163398693,0.734225621414914,0.7015151515151515
2018-04-28,0.9795918367346939,0.8156182212581344,0.7366412213740458,0.703030303030303
2018-04-29,0.9676470588235294,0.8213507625272332,0.7347328244274809,0.703030303030303
2018-04-30,0.9848024316109423,0.8231441048034934,0.7290076335877863,0.703030303030303
2018-05-01,0.9700598802395209,0.816017316017316,0.7314285714285714,0.7045454545454546
2018-05-02,0.9851632047477745,0.8181818181818182,0.732824427480916,0.7045454545454546
2018-05-03,0.97953216374269,0.8146551724137931,0.7300380228136882,0.703030303030303
2018-05-04,0.9487179487179487,0.8133047210300429,0.7291666666666666,0.7071320182094082
2018-05-05,0.9656160458452722,0.8115631691648822,0.7329545454545454,0.706060606060606
2018-05-06,0.9912790697674418,0.8072805139186295,0.7367424242424242,0.7075757575757575
2018-05-07,0.9824046920821115,0.8051391862955032,0.7376425855513308,0.709726443768997
2018-05-08,0.97953216374269,0.8051391862955032,0.7357414448669202,0.7123287671232876
2018-05-09,0.9740634005763689,0.8063829787234043,0.7315689981096408,0.71580547112462
2018-05-10,0.9739884393063584,0.8081023454157783,0.7334593572778828,0.7188449848024316
2018-05-11,0.9852941176470589,0.811965811965812,0.7334593572778828,0.7188449848024316
2018-05-12,0.9793510324483776,0.7995735607675906,0.7339622641509433,0.7236641221374046
2018-05-13,0.9821428571428571,0.8055555555555556,0.7320754716981132,0.7247706422018348
2018-05-14,0.990909090909091,0.8090128755364807,0.7353497164461248,0.728110599078341
2018-05-15,0.9790419161676647,0.8111587982832618,0.7334593572778828,0.7349768875192604
2018-05-16,0.9910714285714286,0.8115631691648822,0.7367424242424242,0.736517719568567
2018-05-17,0.9851632047477745,0.8094218415417559,0.7386363636363636,0.7380585516178737
2018-05-18,0.9676470588235294,0.7978723404255319,0.7396226415094339,0.7357910906298003
2018-05-19,0.9707602339181286,0.7855626326963907,0.7452830188679245,0.7373271889400922
2018-05-20,0.9911504424778761,0.7872340425531915,0.7448015122873346,0.74
2018-05-21,0.9970238095238095,0.7851063829787234,0.752851711026616,0.7415384615384616
2018-05-22,0.9852941176470589,0.7851063829787234,0.7523809523809524,0.7446153846153846
2018-05-23,0.9740634005763689,0.7801268498942917,0.7523809523809524,0.7438650306748467
2018-05-24,0.9855907780979827,0.7742616033755274,0.752851711026616,0.745398773006135
2018-05-25,0.9598853868194842,0.7726315789473684,0.7533206831119544,0.745398773006135
2018-05-26,0.9825072886297376,0.7631027253668763,0.7514231499051234,0.7484662576687117
2018-05-27,0.9970588235294118,0.7631027253668763,0.752851711026616,0.7423312883435583
2018-05-28,0.9970501474926253,0.7647058823529411,0.752851711026616,0.7434715821812596
2018-05-29,0.9854227405247813,0.7615062761506276,0.75,0.7392638036809815
2018-05-30,0.9711815561959655,0.7640918580375783,0.7466918714555766,0.7381316998468607
2018-05-31,0.9683908045977011,0.762993762993763,0.7490566037735849,0.7381316998468607
2018-06-01,0.9798270893371758,0.7551867219917012,0.7462406015037594,0.7358778625954199
2018-06-02,0.9768115942028985,0.7676348547717843,0.75,0.7358778625954199
2018-06-03,0.9852507374631269,0.7645833333333333,0.7556390977443609,0.7358778625954199
2018-06-04,1.0,0.7625,0.7537593984962406,0.7358778625954199
2018-06-05,0.9940476190476191,0.760914760914761,0.751412429378531,0.7389312977099237
2018-06-06,0.97953216374269,0.7536231884057971,0.7518796992481203,0.7358778625954199
2018-06-07,0.9884057971014493,0.7525773195876289,0.7528089887640449,0.7301829268292683
2018-06-08,0.9742857142857143,0.756198347107438,0.7532710280373832,0.7301829268292683
2018-06-09,0.9631728045325779,0.7587628865979381,0.7486033519553073,0.7312977099236642
2018-06-10,0.9884726224783862,0.7608247422680412,0.7518656716417911,0.7312977099236642
2018-06-11,0.9941690962099126,0.762396694214876,0.7532710280373832,0.72782874617737
2018-06-12,0.9912790697674418,0.7608247422680412,0.7532710280373832,0.72782874617737
2018-06-13,0.9769452449567724,0.7608247422680412,0.7546816479400749,0.7262996941896025
2018-06-14,0.9769452449567724,0.7597535934291582,0.7523277467411545,0.7240853658536586
2018-06-15,0.9884393063583815,0.7618069815195072,0.7527881040892194,0.7229832572298326
2018-06-16,0.9855072463768116,0.7649484536082474,0.7486033519553073,0.7229832572298326
2018-06-17,0.9824046920821115,0.7582644628099173,0.7486033519553073,0.7240853658536586
2018-06-18,0.9940298507462687,0.7614107883817427,0.7486033519553073,0.7247706422018348
2018-06-19,0.9794117647058823,0.7634854771784232,0.7528089887640449,0.7247706422018348
2018-06-20,0.9767441860465116,0.7701863354037267,0.7556390977443609,0.7251908396946565
2018-06-21,0.9826589595375722,0.7706611570247934,0.7560975609756098,0.7267175572519083
2018-06-22,0.9797687861271677,0.7706611570247934,0.7579737335834896,0.7251908396946565
2018-06-23,0.9622093023255814,0.772256728778468,0.7565543071161048,0.7267175572519083
2018-06-24,0.9940476190476191,0.7817047817047817,0.7556390977443609,0.7247706422018348
2018-06-25,0.9940119760479041,0.7791666666666667,0.7570621468926554,0.7243491577335375
2018-06-26,0.9851632047477745,0.7796257796257796,0.7556390977443609,0.7228177641653905
2018-06-27,0.9734513274336283,0.7759336099585062,0.7504690431519699,0.7217125382262997
2018-06-28,0.9648093841642229,0.764344262295082,0.7509293680297398,0.7229832572298326
2018-06-29,0.9852941176470589,0.7597535934291582,0.7490706319702602,0.7229832572298326
2018-06-30,0.9449275362318841,0.7597535934291582,0.7481481481481481,0.7218844984802432
2018-07-01,0.9730538922155688,0.7676348547717843,0.7407407407407407,0.7245053272450532
2018-07-02,0.9938461538461538,0.7692307692307693,0.7444444444444445,0.7240853658536586
2018-07-03,0.9817629179331308,0.7713097713097713,0.7444444444444445,0.7225609756097561
2018-07-04,0.9673590504451038,0.7763975155279503,0.7425925925925926,0.7271341463414634
2018-07-05,0.9736842105263158,0.7842323651452282,0.7444444444444445,0.725609756097561
2018-07-06,0.9684813753581661,0.7863070539419087,0.744916820702403,0.7245053272450532
2018-07-07,0.9715909090909091,0.7941787941787942,0.7393715341959335,0.723404255319149
2018-07-08,0.9913793103448276,0.80083857442348,0.7338262476894639,0.7249240121580547
2018-07-09,0.9942028985507246,0.80083857442348,0.7342007434944238,0.7249240121580547
2018-07-10,0.9689265536723164,0.7966804979253111,0.741635687732342,0.7262996941896025
2018-07-11,0.9668508287292817,0.7954545454545454,0.7430167597765364,0.72782874617737
2018-07-12,0.9806094182825484,0.7962962962962963,0.7434944237918215,0.7221374045801526
2018-07-13,0.9832869080779945,0.7864476386036962,0.7439703153988868,0.7236641221374046
2018-07-14,0.9832402234636871,0.7885010266940452,0.7476808905380334,0.7236641221374046
2018-07-15,0.9774647887323944,0.7901234567901234,0.7476808905380334,0.7206106870229008
2018-07-16,0.9942363112391931,0.7933884297520661,0.7476808905380334,0.7206106870229008
2018-07-17,0.9773371104815864,0.7933884297520661,0.7439703153988868,0.7206106870229008
2018-07-18,0.9859154929577465,0.7876288659793814,0.7421150278293135,0.7210365853658537
2018-07-19,0.9747899159663865,0.7908902691511387,0.7439703153988868,0.7210365853658537
2018-07-20,0.9859550561797753,0.7913223140495868,0.7412199630314233,0.7214611872146118
2018-07-21,0.9695290858725761,0.7892561983471075,0.7348066298342542,0.7229832572298326
2018-07-22,0.9859943977591037,0.7892561983471075,0.7435424354243543,0.7240853658536586
2018-07-23,0.9971590909090909,0.7867494824016563,0.7458256029684601,0.725609756097561
2018-07-24,0.9831932773109243,0.7851239669421488,0.7490706319702602,0.7267175572519083
2018-07-25,0.9750692520775623,0.7839506172839507,0.7495361781076066,0.7271341463414634
2018-07-26,0.9804469273743017,0.7839506172839507,0.7495361781076066,0.7286585365853658
2018-07-27,0.9859154929577465,0.7901234567901234,0.7495361781076066,0.7286585365853658
2018-07-28,0.9886685552407932,0.7917525773195876,0.7472118959107806,0.7286585365853658
2018-07-29,0.9885714285714285,0.7917525773195876,0.7490706319702602,0.7286585365853658
2018-07-30,0.9971098265895953,0.7896907216494845,0.7472118959107806,0.725609756097561
2018-07-31,0.9885386819484241,0.7864476386036962,0.7425925925925926,0.7271341463414634
2018-08-01,0.9857549857549858,0.784394250513347,0.7425925925925926,0.7271341463414634
2018-08-02,0.980225988700565,0.7839506172839507,0.7425925925925926,0.7271341463414634
2018-08-03,0.9719101123595506,0.7921810699588477,0.7462962962962963,0.7282442748091603
2018-08-04,0.96875,0.7938144329896907,0.7462962962962963,0.7282442748091603
2018-08-05,0.997093023255814,0.7917525773195876,0.7481481481481481,0.7293577981651376
2018-08-06,0.997093023255814,0.7941787941787942,0.7412199630314233,0.7282442748091603
2018-08-07,0.9942196531791907,0.7925311203319502,0.7458256029684601,0.7335375191424196
2018-08-08,0.98005698005698,0.7966804979253111,0.7472118959107806,0.7289433384379785
2018-08-09,0.9886039886039886,0.7971014492753623,0.7565055762081785,0.7274119448698315
2018-08-10,0.9857549857549858,0.7929606625258799,0.7565055762081785,0.7285276073619632
2018-08-11,0.9857954545454546,0.777319587628866,0.7606679035250464,0.7285276073619632
2018-08-12,0.9971509971509972,0.7789256198347108,0.7625231910946196,0.728110599078341
2018-08-13,1.0,0.7768595041322314,0.7676579925650557,0.7204301075268817
2018-08-14,0.9943181818181818,0.7768595041322314,0.7676579925650557,0.7195685670261941
2018-08-15,0.9886685552407932,0.7768595041322314,0.7676579925650557,0.7195685670261941
2018-08-16,0.9859154929577465,0.7752577319587629,0.7662337662337663,0.7184615384615385
2018-08-17,0.9943977591036415,0.7888198757763976,0.7648148148148148,0.7169230769230769
2018-08-18,0.9751381215469613,0.7711340206185567,0.7601476014760148,0.7184615384615385
2018-08-19,0.9916201117318436,0.768595041322314,0.7597042513863216,0.7184615384615385
2018-08-20,0.9971830985915493,0.7681159420289855,0.762962962962963,0.7195685670261941
2018-08-21,0.9915966386554622,0.7665289256198347,0.7662337662337663,0.7195685670261941
2018-08-22,0.9861495844875346,0.7690721649484537,0.7676579925650557,0.7184615384615385
2018-08-23,0.9861878453038674,0.7741273100616016,0.7648148148148148,0.717357910906298
2018-08-24,0.9807692307692307,0.7766393442622951,0.7652495378927912,0.7162576687116564
2018-08-25,0.9862258953168044,0.7786885245901639,0.7652495378927912,0.717357910906298
2018-08-26,0.9916434540389972,0.7807377049180327,0.7707948243992606,0.7184615384615385
2018-08-27,1.0,0.7823408624229979,0.774074074074074,0.7184615384615385
2018-08-28,0.9916434540389972,0.7827868852459017,0.774074074074074,0.7127496159754224
2018-08-29,0.9779005524861878,0.7930327868852459,0.774074074074074,0.7112135176651305
2018-08-30,0.977961432506887,0.7975460122699386,0.7693726937269373,0.7070552147239264
2018-08-31,0.9809264305177112,0.7967479674796748,0.7771639042357275,0.7085889570552147
2018-09-01,0.9838274932614556,0.795131845841785,0.7743119266055046,0.7096774193548387
2018-09-02,0.981081081081081,0.7890466531440162,0.7761467889908257,0.7096774193548387
2018-09-03,1.0,0.7890466531440162,0.7798165137614679,0.7107692307692308
2018-09-04,0.9918032786885246,0.7874493927125507,0.781651376146789,0.7092307692307692
2018-09-05,0.975609756097561,0.7898989898989899,0.781651376146789,0.7107692307692308
2018-09-06,0.9836065573770492,0.7926829268292683,0.7765567765567766,0.7081413210445469
2018-09-07,0.9808743169398907,0.7942973523421588,0.773308957952468,0.7046153846153846
2018-09-08,0.9862258953168044,0.7963340122199593,0.7769652650822669,0.7057010785824345
2018-09-09,0.9972144846796658,0.8065843621399177,0.7728937728937729,0.7057010785824345
2018-09-10,1.0,0.8082474226804124,0.7710622710622711,0.7057010785824345
2018-09-11,0.9754768392370572,0.8057259713701431,0.7714808043875686,0.7015384615384616
2018-09-12,0.981029810298103,0.8016359918200409,0.7714808043875686,0.7046153846153846
2018-09-13,0.9864130434782609,0.803680981595092,0.773308957952468,0.7061538461538461
2018-09-14,0.989100817438692,0.7995910020449898,0.7769652650822669,0.7061538461538461
2018-09-15,0.9782016348773842,0.7955010224948875,0.7806215722120659,0.7061538461538461
2018-09-16,0.9917355371900827,0.7962962962962963,0.7765567765567766,0.7046153846153846
2018-09-17,1.0,0.7991718426501035,0.7761467889908257,0.7057010785824345
2018-09-18,0.997229916897507,0.7991718426501035,0.7761467889908257,0.7072419106317411
2018-09-19,0.978021978021978,0.7958762886597938,0.7779816513761468,0.7087827426810478
2018-09-20,0.9834254143646409,0.7958762886597938,0.7765567765567766,0.711864406779661
2018-09-21,0.9835616438356164,0.7954545454545454,0.7714808043875686,0.7145061728395061
2018-09-22,0.9809264305177112,0.7876288659793814,0.7769652650822669,0.7114197530864198
2018-09-23,0.988950276243094,0.7855670103092783,0.7769652650822669,0.7171561051004637
2018-09-24,1.0,0.7871900826446281,0.7779816513761468,0.718266253869969
2018-09-25,0.9808219178082191,0.7933884297520661,0.7761467889908257,0.718266253869969
2018-09-26,0.9945504087193461,0.7938144329896907,0.7743119266055046,0.7167182662538699
2018-09-27,0.9731182795698925,0.7909836065573771,0.773308957952468,0.7156105100463679
2018-09-28,0.989159891598916,0.7857142857142857,0.7723132969034608,0.7187017001545595
2018-09-29,0.9730458221024259,0.7926078028747433,0.7686703096539163,0.7187017001545595
2018-09-30,0.9753424657534246,0.8016528925619835,0.7632058287795993,0.7156105100463679
2018-10-01,1.0,0.8016528925619835,0.7645985401459854,0.7167182662538699
2018-10-02,0.9916434540389972,0.8,0.7627737226277372,0.7156105100463679
2018-10-03,0.9538043478260869,0.7987679671457906,0.761384335154827,0.7160493827160493
2018-10-04,0.9725274725274725,0.7950819672131147,0.7586206896551724,0.7195685670261941
2018-10-05,0.978021978021978,0.8032786885245902,0.7540687160940326,0.717357910906298
2018-10-06,0.9835616438356164,0.8012295081967213,0.7649186256781193,0.7158218125960062
2018-10-07,0.9917127071823204,0.8024691358024691,0.759493670886076,0.717357910906298
2018-10-08,1.0,0.8033126293995859,0.7572463768115942,0.7169230769230769
2018-10-09,0.9835616438356164,0.8037190082644629,0.7531760435571688,0.7142857142857143
2018-10-10,0.9891304347826086,0.8041237113402062,0.7531760435571688,0.7116564417177914
2018-10-11,0.981029810298103,0.8045267489711934,0.7549909255898367,0.7116564417177914
2018-10-12,0.986449864498645,0.808641975308642,0.7586206896551724,0.7112135176651305
2018-10-13,0.9892183288409704,0.8123711340206186,0.7581818181818182,0.7107692307692308
2018-10-14,0.983739837398374,0.8082474226804124,0.761384335154827,0.7129629629629629
2018-10-15,1.0,0.8099173553719008,0.7673992673992674,0.7145061728395061
2018-10-16,0.9945205479452055,0.8103092783505155,0.7716390423572744,0.7156105100463679
2018-10-17,0.9836956521739131,0.8065843621399177,0.7702205882352942,0.7129629629629629
2018-10-18,0.9784366576819407,0.8061855670103093,0.7775735294117647,0.7145061728395061
2018-10-19,0.9865591397849462,0.8136645962732919,0.7775735294117647,0.7145061728395061
2018-10-20,0.976063829787234,0.8172484599589322,0.7787934186471663,0.7160493827160493
2018-10-21,0.9865951742627346,0.8209876543209876,0.7787934186471663,0.7175925925925926
2018-10-22,0.9945652173913043,0.8240165631469979,0.773308957952468,0.7160493827160493
2018-10-23,0.9945652173913043,0.8240165631469979,0.7747252747252747,0.7156105100463679
2018-10-24,0.9918918918918919,0.8181818181818182,0.7794117647058824,0.7156105100463679
2018-10-25,0.9918918918918919,0.8243801652892562,0.7794117647058824,0.7156105100463679
2018-10-26,0.9813333333333333,0.8206185567010309,0.773308957952468,0.7123076923076923
2018-10-27,0.9815789473684211,0.8176229508196722,0.7654545454545455,0.7090352220520674
2018-10-28,0.9894179894179894,0.8155737704918032,0.7737226277372263,0.7090352220520674
2018-10-29,1.0,0.8094262295081968,0.7769652650822669,0.7085889570552147
2018-10-30,0.9946808510638298,0.8077709611451943,0.7787934186471663,0.7127496159754224
2018-10-31,0.9815303430079155,0.8142857142857143,0.782051282051282,0.7142857142857143
2018-11-01,0.9868073878627969,0.819672131147541,0.7802197802197802,0.7142857142857143
2018-11-02,0.9789473684210527,0.8159509202453987,0.7791970802919708,0.7105666156202144
2018-11-03,0.9920212765957447,0.8098159509202454,0.7791970802919708,0.7105666156202144
2018-11-04,0.992,0.8127572016460906,0.7737226277372263,0.7105666156202144
2018-11-05,1.0,0.8123711340206186,0.773308957952468,0.7120980091883614
2018-11-06,1.0,0.8140495867768595,0.7714808043875686,0.7120980091883614
2018-11-07,0.9812834224598931,0.8041237113402062,0.7700729927007299,0.7110091743119266
2018-11-08,0.9865229110512129,0.8020618556701031,0.7737226277372263,0.709480122324159
2018-11-09,0.9864864864864865,0.8082474226804124,0.7737226277372263,0.709480122324159
2018-11-10,0.989159891598916,0.8132780082987552,0.7696526508226691,0.7064220183486238
2018-11-11,0.997275204359673,0.8200836820083682,0.7623400365630713,0.7048929663608563
2018-11-12,1.0,0.8200836820083682,0.7637362637362637,0.7064220183486238
2018-11-13,0.9838709677419355,0.8221757322175732,0.7637362637362637,0.7033639143730887
2018-11-14,0.9813333333333333,0.8229166666666666,0.76007326007326,0.7079510703363915
2018-11-15,0.9786666666666667,0.8178053830227743,0.7641681901279708,0.7110091743119266
2018-11-16,0.9866666666666667,0.8260869565217391,0.7609489051094891,0.7110091743119266
2018-11-17,0.9946808510638298,0.8198757763975155,0.7595628415300546,0.7110091743119266
2018-11-18,0.9893617021276596,0.8157349896480331,0.7595628415300546,0.7125382262996942
2018-11-19,1.0,0.8157349896480331,0.7632058287795993,0.7125382262996942
2018-11-20,0.992,0.8140495867768595,0.7632058287795993,0.7114503816793893
2018-11-21,0.9841269841269841,0.7983539094650206,0.7636363636363637,0.7114503816793893
2018-11-22,0.9840848806366048,0.7967145790554415,0.7622504537205081,0.7129770992366412
2018-11-23,0.9787798408488063,0.7934560327198364,0.7626811594202898,0.7129770992366412
